,patient,FDR,Rate
104,TCGA-G9-6342,0.0,0.25
105,TCGA-EJ-5532,0.0769230769230769,0.25
106,TCGA-QU-A6IO,0.2,0.25
107,TCGA-ZG-A9LM,0.1965811965811965,0.25
108,TCGA-EJ-7797,0.0,0.25
109,TCGA-EJ-AB20,0.3333333333333333,0.25
110,TCGA-KK-A8IA,0.1908396946564885,0.25
111,TCGA-YL-A8SL,0.1832460732984293,0.25
112,TCGA-HC-A632,0.1791044776119403,0.25
113,TCGA-KK-A8II,0.2413793103448276,0.25
114,TCGA-KK-A8IK,0.2388059701492537,0.25
115,TCGA-HC-A6HX,0.1538461538461538,0.25
116,TCGA-YL-A8S8,0.2261904761904762,0.25
117,TCGA-KK-A6E6,0.2272727272727272,0.25
118,TCGA-EJ-8470,0.1111111111111111,0.25
119,TCGA-HC-A76W,0.1282051282051282,0.25
120,TCGA-KK-A8I5,0.6666666666666666,0.25
121,TCGA-YL-A8S9,0.15625,0.25
122,TCGA-KK-A8I4,0.125,0.25
123,TCGA-J4-A67O,0.1818181818181818,0.25
124,TCGA-G9-6354,0.0,0.25
125,TCGA-EJ-7783,0.0,0.25
126,TCGA-G9-6339,0.0,0.25
127,TCGA-CH-5772,0.3333333333333333,0.25
128,TCGA-HC-8257,0.0,0.25
129,TCGA-EJ-5526,0.0,0.25
130,TCGA-QU-A6IM,0.28,0.25
131,TCGA-G9-6369,0.3333333333333333,0.25
132,TCGA-HC-7742,0.0571428571428571,0.25
133,TCGA-4L-AA1F,0.3720930232558139,0.25
134,TCGA-V1-A8WW,0.2857142857142857,0.25
135,TCGA-YL-A8HL,0.15,0.25
136,TCGA-CH-5748,0.0,0.25
137,TCGA-XK-AAK1,0.3571428571428571,0.25
138,TCGA-YL-A8SP,0.2708333333333333,0.25
139,TCGA-J4-A67N,0.2558139534883721,0.25
140,TCGA-J9-A52B,0.2135922330097087,0.25
141,TCGA-YL-A9WI,0.2264150943396226,0.25
142,TCGA-EJ-7321,0.1428571428571428,0.25
143,TCGA-J4-8198,0.2,0.25
144,TCGA-XA-A8JR,0.0,0.25
145,TCGA-J9-A52E,0.2124352331606217,0.25
146,TCGA-KK-A8IH,0.0833333333333333,0.25
147,TCGA-KK-A8I8,0.1794871794871795,0.25
148,TCGA-EJ-5511,0.2142857142857142,0.25
149,TCGA-YL-A8SR,0.2592592592592592,0.25
150,TCGA-HC-8259,0.0,0.25
151,TCGA-J4-A83K,0.0,0.25
152,TCGA-EJ-A65B,0.0,0.25
153,TCGA-ZG-A9L2,0.0,0.25
154,TCGA-XJ-A9DX,0.2571428571428571,0.25
155,TCGA-KK-A59Y,0.1333333333333333,0.25
156,TCGA-V1-A8WL,0.0,0.25
157,TCGA-J4-A83M,0.0,0.25
158,TCGA-XJ-A83F,0.1176470588235294,0.25
159,TCGA-J9-A8CL,0.2080536912751678,0.25
160,TCGA-J4-A67K,0.25,0.25
161,TCGA-VN-A88L,0.0,0.25
162,TCGA-KK-A8ID,0.1830985915492957,0.25
163,TCGA-XQ-A8TA,0.1824104234527687,0.25
164,TCGA-J4-A6M7,0.0,0.25
165,TCGA-KK-A6E8,0.196078431372549,0.25
166,TCGA-HC-A8D0,0.0,0.25
167,TCGA-EJ-7788,0.0,0.25
168,TCGA-VP-AA1N,0.2758620689655172,0.25
169,TCGA-FC-A5OB,0.4615384615384615,0.25
170,TCGA-HC-A8CY,0.2028985507246377,0.25
171,TCGA-2A-A8VL,0.0,0.25
172,TCGA-V1-A9ZI,0.0898876404494382,0.25
173,TCGA-HC-7819,0.4,0.25
174,TCGA-V1-A9OL,0.1547619047619047,0.25
175,TCGA-G9-6377,0.2857142857142857,0.25
176,TCGA-EJ-7785,0.0,0.25
177,TCGA-CH-5741,0.2631578947368421,0.25
178,TCGA-EJ-A65M,0.4,0.25
179,TCGA-X4-A8KS,0.375,0.25
180,TCGA-HC-8216,0.1463414634146341,0.25
181,TCGA-ZG-A9KY,0.2525773195876288,0.25
182,TCGA-KK-A59Z,0.2209302325581395,0.25
183,TCGA-HC-7212,0.0,0.25
184,TCGA-CH-5754,0.2352941176470588,0.25
185,TCGA-KC-A4BV,0.1851851851851851,0.25
186,TCGA-CH-5791,0.1290322580645161,0.25
187,TCGA-V1-A9OA,0.2,0.25
188,TCGA-HC-7736,0.0833333333333333,0.25
189,TCGA-ZG-A9LU,0.3,0.25
190,TCGA-G9-6498,0.3125,0.25
191,TCGA-G9-6373,0.064516129032258,0.25
192,TCGA-V1-A8WV,0.1902654867256637,0.25
193,TCGA-G9-6379,0.3125,0.25
194,TCGA-CH-5750,0.0,0.25
195,TCGA-EJ-7125,0.3636363636363636,0.25
196,TCGA-ZG-A9N3,0.2132867132867132,0.25
197,TCGA-HC-7232,0.3333333333333333,0.25
198,TCGA-EJ-5522,0.0,0.25
199,TCGA-J4-A67M,0.0769230769230769,0.25
200,TCGA-EJ-8468,0.0,0.25
201,TCGA-HI-7168,0.0967741935483871,0.25
202,TCGA-YL-A9WL,0.2595419847328244,0.25
203,TCGA-EJ-5517,0.3333333333333333,0.25
204,TCGA-HC-A9TH,0.0833333333333333,0.25
205,TCGA-HC-7740,0.0,0.25
206,TCGA-YL-A9WJ,0.3333333333333333,0.25
207,TCGA-EJ-A8FS,0.1428571428571428,0.25
208,TCGA-YL-A8SJ,0.1,0.25
209,TCGA-EJ-A46F,0.1282051282051282,0.25
210,TCGA-EJ-5505,0.0,0.25
211,TCGA-V1-A9OF,0.0,0.25
212,TCGA-EJ-5524,0.0,0.25
213,TCGA-KK-A7AU,0.1777777777777777,0.25
214,TCGA-EJ-5530,0.5,0.25
215,TCGA-CH-5762,0.1666666666666666,0.25
216,TCGA-TK-A8OK,0.0,0.25
217,TCGA-V1-A9OT,0.4,0.25
218,TCGA-WW-A8ZI,0.0727272727272727,0.25
219,TCGA-HC-7077,0.1739130434782608,0.25
220,TCGA-CH-5751,0.1292517006802721,0.25
221,TCGA-2A-A8VX,0.12,0.25
222,TCGA-G9-7521,0.2389380530973451,0.25
223,TCGA-VN-A88K,0.1904761904761904,0.25
224,TCGA-YL-A8HM,0.1712962962962963,0.25
225,TCGA-YL-A8SO,0.1818181818181818,0.25
226,TCGA-G9-A9S0,0.2352941176470588,0.25
227,TCGA-HC-7210,0.3333333333333333,0.25
228,TCGA-KK-A6E7,0.1647058823529411,0.25
229,TCGA-ZG-A9L9,0.2898550724637681,0.25
230,TCGA-CH-5766,0.1304347826086956,0.25
231,TCGA-EJ-A65F,0.2051282051282051,0.25
232,TCGA-EJ-5494,0.25,0.25
233,TCGA-FC-7961,0.275,0.25
234,TCGA-EJ-5525,0.1214953271028037,0.25
235,TCGA-EJ-7315,0.05,0.25
236,TCGA-VP-A879,0.0,0.25
237,TCGA-YL-A9WY,0.1764705882352941,0.25
238,TCGA-ZG-A9ND,0.3103448275862069,0.25
239,TCGA-YL-A9WX,0.0,0.25
240,TCGA-HC-A9TE,0.1702127659574468,0.25
241,TCGA-CH-5753,0.1176470588235294,0.25
242,TCGA-HC-7211,0.2,0.25
243,TCGA-HC-7230,0.0,0.25
244,TCGA-VP-A875,0.2150943396226415,0.25
245,TCGA-G9-6338,0.1428571428571428,0.25
246,TCGA-J9-A8CM,0.1111111111111111,0.25
247,TCGA-EJ-8474,0.0,0.25
248,TCGA-YJ-A8SW,0.1558441558441558,0.25
249,TCGA-V1-A9OH,0.0,0.25
250,TCGA-QU-A6IL,0.2058823529411764,0.25
251,TCGA-HC-8261,0.125,0.25
252,TCGA-HC-8213,0.0,0.25
253,TCGA-G9-6364,0.0,0.25
254,TCGA-VP-A87D,0.0958904109589041,0.25
255,TCGA-G9-6496,0.1428571428571428,0.25
256,TCGA-YL-A9WK,0.1428571428571428,0.25
257,TCGA-EJ-A46G,0.1769911504424778,0.25
258,TCGA-KK-A5A1,0.0,0.25
259,TCGA-XJ-A83G,0.1,0.25
260,TCGA-G9-6363,0.0769230769230769,0.25
261,TCGA-KK-A7B1,0.0,0.25
262,TCGA-EJ-7784,0.2333333333333333,0.25
263,TCGA-G9-6371,0.0,0.25
264,TCGA-EJ-7123,0.1666666666666666,0.25
265,TCGA-KK-A6E5,0.0,0.25
266,TCGA-CH-5744,0.1666666666666666,0.25
267,TCGA-CH-5790,0.3333333333333333,0.25
268,TCGA-V1-A9OX,0.0,0.25
269,TCGA-G9-6329,0.1666666666666666,0.25
270,TCGA-CH-5761,0.176056338028169,0.25
271,TCGA-2A-A8VV,0.2,0.25
272,TCGA-ZG-A9L0,0.2571428571428571,0.25
273,TCGA-M7-A724,0.1666666666666666,0.25
274,TCGA-J4-A67L,0.0,0.25
275,TCGA-HC-7821,0.1272727272727272,0.25
276,TCGA-G9-6499,0.2666666666666666,0.25
277,TCGA-FC-A6HD,0.2857142857142857,0.25
278,TCGA-J4-A67S,0.0,0.25
279,TCGA-EJ-5507,0.25,0.25
280,TCGA-G9-7509,0.0,0.25
281,TCGA-HC-A6AP,0.4,0.25
282,TCGA-HC-7209,0.0,0.25
283,TCGA-KK-A8IF,0.1741573033707865,0.25
284,TCGA-EJ-A65J,0.2592592592592592,0.25
285,TCGA-HC-7080,0.2325581395348837,0.25
286,TCGA-HC-7749,0.2727272727272727,0.25
287,TCGA-XK-AAJT,0.0,0.25
288,TCGA-QU-A6IP,0.0,0.25
289,TCGA-CH-5765,0.0,0.25
290,TCGA-YL-A8SQ,0.2533333333333333,0.25
291,TCGA-V1-A9OQ,0.5,0.25
292,TCGA-G9-A9S7,0.238095238095238,0.25
293,TCGA-V1-A8MM,0.0666666666666666,0.25
294,TCGA-HC-8266,0.3333333333333333,0.25
295,TCGA-ZG-A9LN,0.3529411764705882,0.25
296,TCGA-KK-A6E1,0.2435897435897435,0.25
297,TCGA-EJ-7330,0.0,0.25
298,TCGA-SU-A7E7,0.0,0.25
299,TCGA-XQ-A8TB,0.0,0.25
300,TCGA-ZG-A9LS,0.0909090909090909,0.25
301,TCGA-V1-A8MF,0.2222222222222222,0.25
302,TCGA-VP-A87H,0.2153846153846154,0.25
303,TCGA-KK-A8I6,0.2727272727272727,0.25
304,TCGA-VP-A87C,0.0,0.25
305,TCGA-H9-7775,0.2,0.25
306,TCGA-HC-A631,0.2285714285714285,0.25
307,TCGA-VP-A876,0.1714285714285714,0.25
308,TCGA-TP-A8TT,0.3333333333333333,0.25
309,TCGA-V1-A8MG,0.0,0.25
310,TCGA-YL-A8HK,0.0,0.25
311,TCGA-VP-A87K,0.325,0.25
312,TCGA-HC-7078,0.0769230769230769,0.25
313,TCGA-EJ-7325,0.1818181818181818,0.25
314,TCGA-HC-A4ZV,0.2272727272727272,0.25
315,TCGA-EJ-5514,0.2727272727272727,0.25
316,TCGA-HC-A6AN,0.2727272727272727,0.25
317,TCGA-KK-A8IL,0.0,0.25
318,TCGA-KK-A8I7,0.0,0.25
319,TCGA-MG-AAMC,0.2,0.25
320,TCGA-V1-A9Z9,0.0,0.25
321,TCGA-XK-AAJ3,0.125,0.25
322,TCGA-HC-A6AL,0.3076923076923077,0.25
323,TCGA-V1-A9Z7,0.1063829787234042,0.25
324,TCGA-V1-A9ZR,0.0714285714285714,0.25
325,TCGA-EJ-A7NM,0.2631578947368421,0.25
326,TCGA-XJ-A83H,0.0714285714285714,0.25
327,TCGA-XK-AAJA,0.1290322580645161,0.25
328,TCGA-VN-A88R,0.2857142857142857,0.25
329,TCGA-EJ-5496,0.25,0.25
330,TCGA-EJ-5527,0.2,0.25
331,TCGA-TP-A8TV,0.1486486486486486,0.25
332,TCGA-CH-5764,0.0,0.25
333,TCGA-2A-AAYF,0.0,0.25
334,TCGA-EJ-7218,1.0,0.25
335,TCGA-KK-A7AP,0.224,0.25
336,TCGA-XK-AAIW,0.2093023255813953,0.25
337,TCGA-EJ-A7NF,0.0,0.25
338,TCGA-EJ-8472,0.2162162162162162,0.25
339,TCGA-J4-8200,0.0,0.25
340,TCGA-J4-A83J,0.125,0.25
341,TCGA-EJ-7317,0.5,0.25
342,TCGA-KC-A7FD,0.3333333333333333,0.25
343,TCGA-KK-A7B4,0.1333333333333333,0.25
344,TCGA-V1-A8WS,0.2666666666666666,0.25
345,TCGA-CH-5752,0.2,0.25
346,TCGA-EJ-5521,0.0,0.25
347,TCGA-VN-A88M,0.0,0.25
348,TCGA-HC-7820,0.25,0.25
349,TCGA-VN-A943,0.2424242424242424,0.25
350,TCGA-HC-7738,0.0,0.25
351,TCGA-J4-AAU2,0.0,0.25
352,TCGA-VP-A87J,0.1428571428571428,0.25
353,TCGA-KC-A7FA,0.1886792452830188,0.25
354,TCGA-FC-7708,0.0,0.25
355,TCGA-KK-A7B0,0.3157894736842105,0.25
356,TCGA-ZG-A8QZ,0.0,0.25
357,TCGA-G9-6378,0.0,0.25
358,TCGA-KK-A7AW,0.1842105263157894,0.25
359,TCGA-KK-A8IC,0.2,0.25
360,TCGA-FC-A4JI,0.2520107238605898,0.25
361,TCGA-VN-A88Q,0.0555555555555555,0.25
362,TCGA-M7-A722,0.5454545454545454,0.25
363,TCGA-G9-6366,0.074074074074074,0.25
364,TCGA-EJ-5499,0.0,0.25
365,TCGA-YL-A8SK,0.0,0.25
366,TCGA-J9-A8CN,0.1153846153846153,0.25
367,TCGA-YL-A8SA,0.1176470588235294,0.25
368,TCGA-KK-A8IJ,0.0,0.25
369,TCGA-J4-A83N,0.0,0.25
370,TCGA-EJ-7318,0.2857142857142857,0.25
371,TCGA-HC-8265,0.1666666666666666,0.25
372,TCGA-V1-A8MU,0.0,0.25
373,TCGA-YL-A8SH,0.0,0.25
374,TCGA-VP-A87B,0.1176470588235294,0.25
375,TCGA-KK-A8IG,0.1764705882352941,0.25
376,TCGA-CH-5740,0.0833333333333333,0.25
377,TCGA-HC-7752,0.21875,0.25
378,TCGA-KK-A6DY,0.0,0.25
379,TCGA-EJ-A65E,0.0,0.25
380,TCGA-KK-A6E0,0.2941176470588235,0.5
381,TCGA-M7-A721,0.0,0.5
382,TCGA-V1-A9O5,0.3333333333333333,0.5
383,TCGA-HI-7171,0.3411764705882353,0.5
384,TCGA-KK-A6E4,0.4408602150537634,0.5
385,TCGA-HC-8264,0.5,0.5
386,TCGA-2A-AAYU,0.3333333333333333,0.5
387,TCGA-EJ-5510,0.0,0.5
388,TCGA-H9-A6BY,0.25,0.5
389,TCGA-G9-7525,0.4,0.5
390,TCGA-EJ-A8FN,0.2857142857142857,0.5
391,TCGA-EJ-5542,0.5,0.5
392,TCGA-2A-A8W1,0.2972972972972973,0.5
393,TCGA-YL-A8SC,0.34,0.5
394,TCGA-HC-7213,0.3170731707317073,0.5
395,TCGA-V1-A8MJ,0.0,0.5
396,TCGA-KK-A8I9,0.5,0.5
397,TCGA-CH-5768,0.1,0.5
398,TCGA-ZG-A9L5,0.2857142857142857,0.5
399,TCGA-HC-A6AS,0.4705882352941176,0.5
400,TCGA-EJ-5519,0.4333333333333333,0.5
401,TCGA-YL-A8SF,0.3888888888888889,0.5
402,TCGA-G9-6361,0.25,0.5
403,TCGA-HC-7737,0.0,0.5
404,TCGA-VP-A872,0.4130434782608695,0.5
405,TCGA-J4-A83I,0.25,0.5
406,TCGA-KC-A7F6,0.6666666666666666,0.5
407,TCGA-EJ-7781,0.4285714285714285,0.5
408,TCGA-CH-5739,0.2307692307692307,0.5
409,TCGA-CH-5794,0.4,0.5
410,TCGA-EJ-5518,0.2708333333333333,0.5
411,TCGA-EJ-7782,0.3181818181818182,0.5
412,TCGA-KK-A7B3,0.0,0.5
413,TCGA-HC-7744,0.3076923076923077,0.5
414,TCGA-KC-A7F5,0.5,0.5
415,TCGA-G9-6332,0.3076923076923077,0.5
416,TCGA-J9-A8CP,0.3,0.5
417,TCGA-ZG-A8QY,0.2,0.5
418,TCGA-V1-A8X3,0.3333333333333333,0.5
419,TCGA-HC-7748,0.5,0.5
420,TCGA-G9-7519,0.0,0.5
421,TCGA-M7-A71Z,0.3658536585365853,0.5
422,TCGA-EJ-7789,0.3955223880597014,0.5
423,TCGA-HC-A6HY,0.0,0.5
424,TCGA-QU-A6IN,0.625,0.5
425,TCGA-ZG-A9LZ,0.3277310924369748,0.5
426,TCGA-HC-A76X,0.0,0.5
427,TCGA-HC-A6AO,0.3809523809523809,0.5
428,TCGA-EJ-A7NH,0.25,0.5
429,TCGA-EJ-7314,0.1111111111111111,0.5
430,TCGA-HC-7231,0.0,0.5
431,TCGA-X4-A8KQ,0.16,0.5
432,TCGA-KK-A59X,0.3898305084745763,0.5
433,TCGA-KK-A6E2,0.5,0.5
434,TCGA-2A-A8VT,0.4567901234567901,0.5
435,TCGA-EJ-5509,0.3333333333333333,0.5
436,TCGA-G9-6494,0.0,0.5
437,TCGA-CH-5737,0.5,0.5
438,TCGA-XK-AAIV,0.3069306930693069,0.5
439,TCGA-G9-6362,0.5,0.5
440,TCGA-HC-A48F,0.3184713375796178,0.5
441,TCGA-HC-7081,0.0,0.5
442,TCGA-KK-A7AQ,0.2857142857142857,0.5
443,TCGA-VN-A88N,0.0,0.5
444,TCGA-YL-A8SB,0.2,0.5
445,TCGA-CH-5788,0.2777777777777778,0.5
446,TCGA-V1-A9O7,0.2,0.5
447,TCGA-2A-A8W3,0.3888888888888889,0.5
448,TCGA-ZG-A9LY,0.4285714285714285,0.5
449,TCGA-YL-A9WH,0.3739495798319328,0.5
450,TCGA-VN-A88P,0.0909090909090909,0.5
451,TCGA-KK-A59V,0.4333333333333333,0.5
452,TCGA-KK-A8IB,0.1470588235294117,0.5
453,TCGA-EJ-A65D,0.3571428571428571,0.5
454,TCGA-ZG-A9LB,0.3396946564885496,0.5
455,TCGA-KK-A7AZ,0.3148148148148148,0.5
456,TCGA-G9-6347,0.3333333333333333,0.5
457,TCGA-KK-A7AY,0.3125,0.5
458,TCGA-HC-7075,0.0,0.5
459,TCGA-YL-A8HO,0.25,0.5
460,TCGA-Y6-A9XI,0.25,0.5
461,TCGA-EJ-7794,0.0,0.5
462,TCGA-EJ-5504,0.5,0.5
463,TCGA-HI-7169,0.0,0.5
464,TCGA-V1-A9ZK,0.3333333333333333,0.5
465,TCGA-G9-7523,0.4,0.5
466,TCGA-HC-8256,0.6666666666666666,0.5
467,TCGA-EJ-5501,0.5,0.5
468,TCGA-M7-A725,0.3608247422680412,0.5
469,TCGA-EJ-7312,0.3181818181818182,0.5
470,TCGA-ZG-A8QX,0.125,0.5
471,TCGA-XK-AAJP,0.3888888888888889,0.5
472,TCGA-ZG-A9L1,0.3455497382198952,0.5
473,TCGA-EJ-5495,0.0,0.5
474,TCGA-G9-6348,0.0,0.5
475,TCGA-J9-A8CK,0.1666666666666666,0.5
476,TCGA-XK-AAJR,0.0,0.5
477,TCGA-ZG-A9M4,0.2189054726368159,0.5
478,TCGA-CH-5767,0.0869565217391304,0.5
479,TCGA-V1-A9O9,0.6,0.5
480,TCGA-V1-A9ZG,0.3333333333333333,0.5
481,TCGA-J4-AATZ,0.2702702702702703,0.5
482,TCGA-ZG-A9MC,0.2,0.5
483,TCGA-YL-A8HJ,0.0,0.5
484,TCGA-G9-6342,0.0,0.5
485,TCGA-EJ-5532,0.0,0.5
486,TCGA-QU-A6IO,0.2653061224489796,0.5
487,TCGA-ZG-A9LM,0.3469387755102041,0.5
488,TCGA-EJ-7797,0.0,0.5
489,TCGA-EJ-AB20,0.3333333333333333,0.5
490,TCGA-KK-A8IA,0.3580246913580246,0.5
491,TCGA-YL-A8SL,0.3405172413793103,0.5
492,TCGA-HC-A632,0.3125,0.5
493,TCGA-KK-A8II,0.3611111111111111,0.5
494,TCGA-KK-A8IK,0.3587301587301587,0.5
495,TCGA-HC-A6HX,0.3888888888888889,0.5
496,TCGA-YL-A8S8,0.3434343434343434,0.5
497,TCGA-KK-A6E6,0.3703703703703703,0.5
498,TCGA-EJ-8470,0.0,0.5
499,TCGA-HC-A76W,0.4150943396226415,0.5
500,TCGA-KK-A8I5,0.0,0.5
501,TCGA-YL-A8S9,0.3125,0.5
502,TCGA-KK-A8I4,0.3,0.5
503,TCGA-J4-A67O,0.3846153846153846,0.5
504,TCGA-G9-6354,0.2,0.5
505,TCGA-EJ-7783,0.3333333333333333,0.5
506,TCGA-G9-6339,0.5,0.5
507,TCGA-CH-5772,0.5,0.5
508,TCGA-HC-8257,0.2727272727272727,0.5
509,TCGA-EJ-5526,0.2,0.5
510,TCGA-QU-A6IM,0.3928571428571428,0.5
511,TCGA-G9-6369,0.4347826086956521,0.5
512,TCGA-HC-7742,0.2727272727272727,0.5
513,TCGA-4L-AA1F,0.4693877551020408,0.5
514,TCGA-V1-A8WW,0.4868421052631579,0.5
515,TCGA-YL-A8HL,0.3461538461538461,0.5
516,TCGA-CH-5748,0.0,0.5
517,TCGA-XK-AAK1,0.3571428571428571,0.5
518,TCGA-YL-A8SP,0.3518518518518518,0.5
519,TCGA-J4-A67N,0.2325581395348837,0.5
520,TCGA-J9-A52B,0.359375,0.5
521,TCGA-YL-A9WI,0.359375,0.5
522,TCGA-EJ-7321,0.1428571428571428,0.5
523,TCGA-J4-8198,0.3333333333333333,0.5
524,TCGA-XA-A8JR,0.5,0.5
525,TCGA-J9-A52E,0.3087557603686636,0.5
526,TCGA-KK-A8IH,0.1923076923076923,0.5
527,TCGA-KK-A8I8,0.2439024390243902,0.5
528,TCGA-EJ-5511,0.2903225806451613,0.5
529,TCGA-YL-A8SR,0.2592592592592592,0.5
530,TCGA-HC-8259,0.0,0.5
531,TCGA-J4-A83K,0.0,0.5
532,TCGA-EJ-A65B,0.3125,0.5
533,TCGA-ZG-A9L2,0.3333333333333333,0.5
534,TCGA-XJ-A9DX,0.3582089552238806,0.5
535,TCGA-KK-A59Y,0.4090909090909091,0.5
536,TCGA-V1-A8WL,0.0,0.5
537,TCGA-J4-A83M,0.3333333333333333,0.5
538,TCGA-XJ-A83F,0.25,0.5
539,TCGA-J9-A8CL,0.2760736196319018,0.5
540,TCGA-J4-A67K,0.625,0.5
541,TCGA-VN-A88L,0.4,0.5
542,TCGA-KK-A8ID,0.3024691358024691,0.5
543,TCGA-XQ-A8TA,0.3008356545961003,0.5
544,TCGA-J4-A6M7,0.0,0.5
545,TCGA-KK-A6E8,0.3361344537815126,0.5
546,TCGA-HC-A8D0,0.0,0.5
547,TCGA-EJ-7788,0.3333333333333333,0.5
548,TCGA-VP-AA1N,0.359375,0.5
549,TCGA-FC-A5OB,0.3,0.5
550,TCGA-HC-A8CY,0.375,0.5
551,TCGA-2A-A8VL,0.0,0.5
552,TCGA-V1-A9ZI,0.1458333333333333,0.5
553,TCGA-HC-7819,0.5,0.5
554,TCGA-V1-A9OL,0.297029702970297,0.5
555,TCGA-G9-6377,0.5454545454545454,0.5
