	patient	FDR
82	TCGA-DM-A28E	0.3090909090909091
83	TCGA-A6-5660	0.38164251207729466
84	TCGA-A6-6653	0.6545454545454545
85	TCGA-G4-6297	0.26713947990543735
86	TCGA-CK-5914	0.2483221476510067
87	TCGA-D5-7000	0.319672131147541
88	TCGA-DM-A28K	0.3968253968253968
89	TCGA-AZ-6606	0.24600638977635783
90	TCGA-AD-6890	0.3872549019607843
91	TCGA-A6-5665	0.9375
92	TCGA-DM-A28M	0.38571428571428573
93	TCGA-DM-A28G	0.32142857142857145
94	TCGA-G4-6626	0.3776908023483366
95	TCGA-A6-6138	0.37237237237237236
96	TCGA-AZ-6608	0.3888888888888889
97	TCGA-AA-3655	0.3
98	TCGA-AM-5820	0.3319838056680162
99	TCGA-G4-6311	0.3022113022113022
100	TCGA-AY-5543	0.4117647058823529
101	TCGA-G4-6294	0.34306569343065696
102	TCGA-AZ-4682	0.33793103448275863
103	TCGA-F4-6703	0.56
104	TCGA-DM-A0XF	0.3321917808219178
105	TCGA-DM-A1D9	0.35251798561151076
106	TCGA-D5-6898	0.3919239904988123
107	TCGA-F4-6569	0.25663716814159293
108	TCGA-DM-A1D8	0.3981191222570533
109	TCGA-AY-6196	0.2595419847328244
110	TCGA-AZ-6607	0.3430232558139535
111	TCGA-AA-3713	0.6428571428571429
112	TCGA-D5-5537	0.30402010050251255
113	TCGA-AA-3675	0.3787878787878788
114	TCGA-NH-A6GC	0.3944954128440367
115	TCGA-AZ-4313	0.42857142857142855
116	TCGA-AD-6899	0.21179624664879357
117	TCGA-A6-2677	0.34417344173441733
118	TCGA-AD-6901	0.07341269841269842
119	TCGA-A6-5657	0.22007722007722008
120	TCGA-AD-6965	0.2880143112701252
121	TCGA-CM-4744	0.32967032967032966
122	TCGA-A6-6142	0.2495049504950495
123	TCGA-A6-3809	0.7156862745098039
124	TCGA-F4-6463	0.29310344827586204
125	TCGA-A6-2682	0.3781094527363184
126	TCGA-A6-6650	0.40089086859688194
127	TCGA-AY-6197	0.6190476190476191
128	TCGA-NH-A6GB	0.40131578947368424
129	TCGA-CM-5863	0.35978835978835977
130	TCGA-F4-6460	0.24036281179138322
131	TCGA-G4-6322	0.38095238095238093
132	TCGA-A6-A567	0.32857142857142857
133	TCGA-CA-5796	0.1694915254237288
134	TCGA-A6-2685	0.296551724137931
135	TCGA-CM-6167	0.43243243243243246
136	TCGA-DM-A285	0.34845360824742266
137	TCGA-F4-6806	0.3132530120481928
138	TCGA-A6-2686	0.34330985915492956
139	TCGA-CA-6716	0.046762589928057555
140	TCGA-A6-6780	0.7238095238095238
141	TCGA-CM-6165	0.21951219512195122
142	TCGA-F4-6805	0.25316455696202533
143	TCGA-DM-A28A	0.3857677902621723
144	TCGA-NH-A8F7	0.31839622641509435
145	TCGA-DM-A288	0.40792540792540793
146	TCGA-AD-6888	0.36151603498542273
147	TCGA-NH-A6GA	0.3724137931034483
148	TCGA-G4-6309	0.96
149	TCGA-NH-A8F8	0.4121863799283154
150	TCGA-A6-4105	0.2669683257918552
151	TCGA-DM-A1HA	0.370253164556962
152	TCGA-DM-A280	0.3486238532110092
153	TCGA-G4-6303	0.3699186991869919
154	TCGA-AZ-6598	0.4982078853046595
155	TCGA-D5-6535	0.2698412698412698
156	TCGA-D5-6931	0.41353383458646614
157	TCGA-AY-A8YK	0.28
158	TCGA-D5-6929	0.2552742616033755
159	TCGA-CM-5861	0.6086956521739131
160	TCGA-4N-A93T	0.45051194539249145
161	TCGA-CM-4751	0.2702702702702703
162	TCGA-CM-6679	0.35060975609756095
163	TCGA-AU-3779	0.29508196721311475
164	TCGA-A6-3810	0.20150375939849624
165	TCGA-AZ-6599	0.6363636363636364
166	TCGA-G4-6320	0.22955974842767296
167	TCGA-D5-6529	0.4263322884012539
168	TCGA-CM-6166	0.27209302325581397
169	TCGA-CM-5868	0.35294117647058826
170	TCGA-AA-A01X	0.252212389380531
171	TCGA-F4-6808	0.28874734607218683
172	TCGA-D5-6926	0.3724696356275304
173	TCGA-G4-6315	0.42134831460674155
174	TCGA-D5-6539	0.35172413793103446
175	TCGA-AU-6004	0.5405405405405406
176	TCGA-D5-6533	0.13333333333333333
177	TCGA-CK-5915	0.06607142857142857
178	TCGA-F4-6855	0.2631578947368421
179	TCGA-D5-6540	0.5972222222222222
180	TCGA-A6-A565	0.13043478260869565
181	TCGA-G4-6627	0.2876712328767123
182	TCGA-F4-6856	0.9615384615384616
183	TCGA-A6-5662	0.3474178403755869
184	TCGA-AZ-5403	0.30165289256198347
185	TCGA-AD-A5EK	0.03471074380165289
186	TCGA-CM-6171	0.5086206896551724
187	TCGA-G4-6302	0.6
188	TCGA-QG-A5YX	0.4129032258064516
189	TCGA-D5-6541	0.20408163265306123
190	TCGA-5M-AAT4	0.4094076655052265
191	TCGA-D5-6532	0.3546511627906977
192	TCGA-CA-6715	0.03896103896103896
193	TCGA-CK-6748	0.2864321608040201
194	TCGA-G4-6317	0.2801857585139319
195	TCGA-D5-6932	0.232421875
196	TCGA-CM-6678	0.4427966101694915
197	TCGA-5M-AAT6	0.6781609195402298
198	TCGA-RU-A8FL	0.10595065312046444
199	TCGA-AZ-4315	0.9910313901345291
200	TCGA-A6-A56B	0.28450106157112526
201	TCGA-DM-A28F	0.2309278350515464
202	TCGA-QG-A5YW	0.3152454780361757
203	TCGA-F4-6704	0.26
204	TCGA-A6-6648	0.26548672566371684
205	TCGA-AY-A54L	0.35816618911174786
206	TCGA-DM-A1DA	0.40819964349376114
207	TCGA-AZ-6600	0.3684210526315789
208	TCGA-D5-5539	0.287598944591029
209	TCGA-D5-6537	0.2554347826086957
210	TCGA-A6-A566	0.3880597014925373
211	TCGA-AY-A71X	0.3880597014925373
212	TCGA-AD-6963	0.3652694610778443
213	TCGA-D5-6536	0.3657587548638132
214	TCGA-AZ-4616	0.2674897119341564
215	TCGA-CM-6168	0.37333333333333335
216	TCGA-AY-6386	0.3235294117647059
217	TCGA-G4-6586	0.8135593220338984
218	TCGA-D5-6534	0.39263803680981596
219	TCGA-D5-6531	0.3966789667896679
220	TCGA-A6-5666	0.3700787401574803
221	TCGA-AA-3496	0.3564356435643564
222	TCGA-AA-3697	0.3938730853391685
223	TCGA-CM-6164	0.19327731092436976
224	TCGA-CM-6676	0.2775423728813559
225	TCGA-A6-A5ZU	0.41233766233766234
226	TCGA-F4-6809	0.3717948717948718
227	TCGA-F4-6459	0.24367088607594936
228	TCGA-A6-5656	0.3617886178861789
229	TCGA-AA-3526	0.2222222222222222
230	TCGA-AD-A5EJ	0.875
231	TCGA-AA-A01Z	0.2955665024630542
232	TCGA-CM-5349	0.33766233766233766
233	TCGA-G4-6293	0.3090909090909091
234	TCGA-CK-6746	0.6790123456790124
235	TCGA-AY-A69D	0.3232931726907631
236	TCGA-D5-6922	0.31962025316455694
237	TCGA-A6-6652	0.3941368078175896
238	TCGA-A6-6654	0.18706697459584296
239	TCGA-AA-3662	0.3276283618581907
240	TCGA-DM-A1DB	0.24475524475524477
241	TCGA-DM-A28C	0.39473684210526316
242	TCGA-AZ-4614	0.3983050847457627
243	TCGA-CA-5256	0.037037037037037035
244	TCGA-F4-6461	0.37735849056603776
245	TCGA-CK-5912	0.2823741007194245
246	TCGA-A6-6651	0.3103448275862069
247	TCGA-AD-6895	0.6933333333333334
248	TCGA-AZ-6605	0.31693989071038253
249	TCGA-CA-5254	0.03125
250	TCGA-CK-6751	0.6666666666666666
251	TCGA-AA-3511	0.40816326530612246
252	TCGA-CM-5860	0.29156626506024097
253	TCGA-5M-AATE	0.3339517625231911
254	TCGA-D5-5540	0.3868421052631579
255	TCGA-A6-5659	0.3295638126009693
256	TCGA-CK-4947	0.3108108108108108
257	TCGA-G4-6295	0.3141831238779174
258	TCGA-A6-5667	0.24
259	TCGA-CM-4747	0.2524271844660194
260	TCGA-A6-6782	0.449685534591195
261	TCGA-CM-6675	0.296398891966759
262	TCGA-G4-6306	0.3154121863799283
263	TCGA-AM-5821	0.6052631578947368
264	TCGA-QG-A5Z1	0.31693989071038253
